component,point_name,point_dir,target_value,anchor_role,analyzer_prefix,analyzer_device_id,component_qc_grade,accepted_composite_member,physical_decision,supersede_reason,calibration_fit_allowed,diagnostic_model_allowed,reason
h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,11.6416,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,21.1059,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,21.3229,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,30.1143,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,ga06,090,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga01,001,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga02,002,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga03,010,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga04,076,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,ga05,005,C_reject,False,reject_by_component_qc,no_continuous_mature_h2o_13_point_root,False,False,point_wide_hard_blocker:route_specific_physical_reference_invalid
