point_dir,route_kind,artifact_role,artifact_path,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,integrity_status
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,ab50d853930fa2be783a40d8effc8e75224b7323441d2f1dd727f57aedda2538,ab50d853930fa2be783a40d8effc8e75224b7323441d2f1dd727f57aedda2538,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit\frame_quality_summary.csv,496,496,3d6cc48a2136684baeab58782b97381e7ec7997577fc412ff7b50c15982b4a44,3d6cc48a2136684baeab58782b97381e7ec7997577fc412ff7b50c15982b4a44,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p009_T30_500ppm_fit\samples_machine_readable.csv,49938,49938,4a880a0d4269f3d67f771a73910bb9a7914840129fd890543bbf5bdd80d14fff,4a880a0d4269f3d67f771a73910bb9a7914840129fd890543bbf5bdd80d14fff,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,908,908,a0564fb6e7eb76c7c58676fc044fd7923d08a0b17d3701ec100d430def9dd958,a0564fb6e7eb76c7c58676fc044fd7923d08a0b17d3701ec100d430def9dd958,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\formal_open_flow_route_timing.json,570,570,b30a8dc9633ab1b38ea8384afd0c0f07d20311ec06ae304f365225ca4ec713b0,b30a8dc9633ab1b38ea8384afd0c0f07d20311ec06ae304f365225ca4ec713b0,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,271fde6662821bf219e5009e3e72a0314057867e167d328af19cf0f8bd1b0f18,271fde6662821bf219e5009e3e72a0314057867e167d328af19cf0f8bd1b0f18,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\frame_quality_summary.csv,496,496,3c53606d724a0267c87ea865ced6feacd6c0c8a90956c623e79e4ccdff1bb699,3c53606d724a0267c87ea865ced6feacd6c0c8a90956c623e79e4ccdff1bb699,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p010_T30_600ppm_fit\samples_machine_readable.csv,49894,49894,6b12390612d3294297103800dbf517af92695e15024f7eca723ec8ec04db042a,6b12390612d3294297103800dbf517af92695e15024f7eca723ec8ec04db042a,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,907,907,3f629131889058716225d41837567958997d8f00a852e7e3a8cb0c9fd680cb2d,3f629131889058716225d41837567958997d8f00a852e7e3a8cb0c9fd680cb2d,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\formal_open_flow_route_timing.json,570,570,c67d8e2d319d81b6781bb0a1c3d3b9664143851ee2b207224b4eab95d0a4ec11,c67d8e2d319d81b6781bb0a1c3d3b9664143851ee2b207224b4eab95d0a4ec11,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,05b13faa1ff6cd0ee8f2789ec8e1e3c31090da50819fa7de7ab58f279250de98,05b13faa1ff6cd0ee8f2789ec8e1e3c31090da50819fa7de7ab58f279250de98,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\frame_quality_summary.csv,496,496,c60f36a2615ba738698e5fbc1441c61522a28d6dbd40d433fcc76d249272d65c,c60f36a2615ba738698e5fbc1441c61522a28d6dbd40d433fcc76d249272d65c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p011_T30_700ppm_fit\samples_machine_readable.csv,49928,49928,74df18b6c79754de8f9bfea183886b7d0bc79203315b4061911d1d1f929f5cde,74df18b6c79754de8f9bfea183886b7d0bc79203315b4061911d1d1f929f5cde,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,870,870,0890a2e8b146e9381c0d63c41c1aaa6b3722acc8d97ab5993ebf18aca97dcd7c,0890a2e8b146e9381c0d63c41c1aaa6b3722acc8d97ab5993ebf18aca97dcd7c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\formal_open_flow_route_timing.json,570,570,e2f525d88ce192c9133bd8e834535242c10fe426929bf10cf556086f830c1145,e2f525d88ce192c9133bd8e834535242c10fe426929bf10cf556086f830c1145,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,826e5a8baf91b5cbea4b9a57b30f93416904023b961aaa1adb08ecc166f2789f,826e5a8baf91b5cbea4b9a57b30f93416904023b961aaa1adb08ecc166f2789f,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\frame_quality_summary.csv,496,496,dc2ef38fe636c30fcdb63e1b35a710399e0a47c705261267521df5e388307a2c,dc2ef38fe636c30fcdb63e1b35a710399e0a47c705261267521df5e388307a2c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p012_T30_800ppm_fit\samples_machine_readable.csv,49922,49922,6232eab76c56688d6d17c65553cea7b8b80de231705fee311c3924f037dc0155,6232eab76c56688d6d17c65553cea7b8b80de231705fee311c3924f037dc0155,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,944,944,658785dfac125a89f23e898ce239a66a3f03820fa46b2a830658577b952d5f6c,658785dfac125a89f23e898ce239a66a3f03820fa46b2a830658577b952d5f6c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\formal_open_flow_route_timing.json,570,570,cad9c7613021bc8656f55d12e6628420a8af665c4c2454e38e62d06c44b99595,cad9c7613021bc8656f55d12e6628420a8af665c4c2454e38e62d06c44b99595,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,c7981d091bc789fa87531f52d1702efc6884d823caaf0e5707e2d0cbf186ee1c,c7981d091bc789fa87531f52d1702efc6884d823caaf0e5707e2d0cbf186ee1c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\frame_quality_summary.csv,496,496,73d2c30fba303cceba4da408aef1b95a006a3c950db8b8d0d23fa93cb22e4c8a,73d2c30fba303cceba4da408aef1b95a006a3c950db8b8d0d23fa93cb22e4c8a,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p013_T30_900ppm_fit\samples_machine_readable.csv,49978,49978,377f382c73fa49c88612875c53fe3606622bdb23e1de843bf4fe10986c81c14e,377f382c73fa49c88612875c53fe3606622bdb23e1de843bf4fe10986c81c14e,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,869,869,c4f8a74e8063a292b2bb4fada4cbc84afc6706478d6ac418450d1da543caacc4,c4f8a74e8063a292b2bb4fada4cbc84afc6706478d6ac418450d1da543caacc4,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\formal_open_flow_route_timing.json,572,572,994846749a64967b887f97bed96ad663bd63983b858a891172e86dd24b17ab44,994846749a64967b887f97bed96ad663bd63983b858a891172e86dd24b17ab44,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,344b41a2c6de67eb306c23351204ad7c1d6c2996233ce9ee40553528c78b9b89,344b41a2c6de67eb306c23351204ad7c1d6c2996233ce9ee40553528c78b9b89,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\frame_quality_summary.csv,502,502,9b787f6de917d3508b8511e9eea38419ab6224df08d7772b531f1bd9ad36227c,9b787f6de917d3508b8511e9eea38419ab6224df08d7772b531f1bd9ad36227c,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p014_T30_1000ppm_fit\samples_machine_readable.csv,50009,50009,22843efa3dd09289bfb6a8faf35101611d402a9a0535b200e9c756f9b1c8ef20,22843efa3dd09289bfb6a8faf35101611d402a9a0535b200e9c756f9b1c8ef20,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,928,928,9fb6bfb02f3330d135eba06a8b4cf6395caf355fe65d90c70ae1d15d0ee20265,9fb6bfb02f3330d135eba06a8b4cf6395caf355fe65d90c70ae1d15d0ee20265,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\formal_open_flow_route_timing.json,566,566,e0c28edeb27a8c01a7b5eca3e0fd43a1f289d9ac6081f45a31d6650e3fc8e996,e0c28edeb27a8c01a7b5eca3e0fd43a1f289d9ac6081f45a31d6650e3fc8e996,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\formal_open_flow_sidecar_metadata.json,1200,1200,7415ebff754d0a2b7bcddbeb112ecc18ef7fef2fe4e5204b389846e1f7ac73d0,7415ebff754d0a2b7bcddbeb112ecc18ef7fef2fe4e5204b389846e1f7ac73d0,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\frame_quality_summary.csv,484,484,06554fea1aa002e0b9f84768a6cd2d4d99ddc773167bb5fe5d564d5117fc85fd,06554fea1aa002e0b9f84768a6cd2d4d99ddc773167bb5fe5d564d5117fc85fd,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\runtime_config_snapshot.json,50343,50343,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p015_T20_0ppm_fit\samples_machine_readable.csv,49722,49722,a26fe95a9b5e30aa6d53ce301a66fd3dd9e193e4f8d60782d4716129307a9516,a26fe95a9b5e30aa6d53ce301a66fd3dd9e193e4f8d60782d4716129307a9516,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p016_T20_100ppm_fit,co2,formal_open_flow_data_quality_by_analyzer.csv,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p016_T20_100ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,906,906,996bc387998518081b4abe773a49ab3654d43916200dab093c6512e19734d337,996bc387998518081b4abe773a49ab3654d43916200dab093c6512e19734d337,match
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p016_T20_100ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p016_T20_100ppm_fit\formal_open_flow_route_timing.json,570,570,3554c58269b52d41c1b8c348c4177fc6674f434f22a5c547fdb0615a602e010e,3554c58269b52d41c1b8c348c4177fc6674f434f22a5c547fdb0615a602e010e,match
